TAG;MODULE;PLANTGROUP;NPS_IN;DESIGN_MAX_PRESS_BAR;DESIGN_MIN_TEMP_NORM;OPER_NORM_TEMP_NORM;DESIGN_MAX_TEMP_NORM;TYPE_NORM;VALVE_APP_NORM;FLUID_CODE_NORM;CLUSTER_KMEANS;CLUSTER_DBSCAN
VALV-12100516;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100517;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100518;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100521;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100522;M-09;1210;2;596,01325;-50;40;114;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12100523;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100526;M-09;1210;8;596,01325;-50;40;114;CHECK;CHECK;P;0;2
VALV-12100537;M-09;1210;2;605;-46;40;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100541;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100544;M-09;1210;8;363,37;0;40;115;BALL;OTHER BLOCK;IW;4;0
VALV-12100545;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12100546;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100555;M-09;1210;2;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12100556;M-09;1210;6;302;-20;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12100557;M-09;1210;2;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100558;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12100559;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100561;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100563;M-09;1210;14;302;-46;10;110;BALL;OTHER BLOCK;PC;1;0
VALV-12100566;M-09;1210;2;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100568;M-09;1210;6;302;-20;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12100569;M-09;1210;2;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12100572;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100578;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12100581;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100586;M-09;1210;6;302;-46;35;60;BALL;OTHER BLOCK;PC;0;0
VALV-12100587;M-09;1210;1;302;-46;35;60;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100593;M-09;1210;10;363,37;0;40;115;CHECK;CHECK;IW;1;-1
VALV-12100594;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12100596;M-09;1210;6;302;-46;35;60;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100602;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100604;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100605;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100622;M-09;1210;8;363,37;0;40;115;BALL;OTHER BLOCK;IW;4;0
VALV-12100626;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100627;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12100628;M-09;1210;6;302;-46;35;60;BALL;OTHER BLOCK;D;0;0
VALV-12100629;M-09;1210;1;302;-46;35;60;BALL;DRAIN/UTILITY;D;0;0
VALV-12100630;M-09;1210;6;302;-46;35;60;BALL;DRAIN/UTILITY;D;0;0
VALV-12100631;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12100637;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100638;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100639;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100641;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100648;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100649;M-09;1210;8;605;-20;40;60;GATE;OTHER BLOCK;P;0;0
VALV-12100654;M-09;1210;1;363,37;0;10;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12100660;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12100672;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12100679;M-09;1210;6;302;-20;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12100692;M-09;1210;2;596,01325;-46;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12100699;M-09;1210;2;596,01325;-46;40;110;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12100702;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100707;M-09;1210;2;596,01325;-46;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12100711;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100728;M-09;1210;2;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12100730;M-09;1210;2;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12100736;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100836;M-09;1210;6;302;-46;40;115;BALL;OTHER BLOCK;PC;0;0
VALV-12100975;M-09;1210;2;605;-46;40;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100978;M-09;1210;6;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12100979;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12100980;M-09;1210;8;605;-46;40;110;GATE;OTHER BLOCK;PC;0;0
VALV-12100996;M-09;1210;14;302;-46;10;110;BALL;OTHER BLOCK;PC;1;0
VALV-12100997;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12100999;M-09;1210;10;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101005;M-09;1210;8;596,01325;-50;40;114;CHECK;CHECK;P;0;2
VALV-12101017;M-09;1210;1;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101024;M-09;1210;8;596,01325;-50;40;114;GATE;OTHER BLOCK;P;0;0
VALV-12101025;M-09;1210;2;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101027;M-09;1210;2;605;-100;-46;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;-1
VALV-12101031;M-09;1210;8;605;-46;40;110;GATE;OTHER BLOCK;PC;0;0
VALV-12101035;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101041;M-09;1210;10;605;-46;40;110;CHECK;CHECK;PC;0;2
VALV-12101046;M-09;1210;8;596,01325;-50;40;114;CHECK;CHECK;P;0;2
VALV-12101052;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101056;M-09;1210;1;302;-50;40;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101058;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101062;M-09;1210;10;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101065;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101085;M-09;1210;2;605;-46;40;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101088;M-09;1210;1;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101091;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101093;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101094;M-09;1210;2;596,01325;-50;40;114;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12101099;M-09;1210;8;596,01325;-50;40;114;GATE;OTHER BLOCK;P;0;0
VALV-12101100;M-09;1210;2;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101218;M-09;1210;6;302;-46;35;60;BALL;OTHER BLOCK;PC;0;0
VALV-12101244;M-09;1210;8;605;-46;40;110;GATE;OTHER BLOCK;PC;0;0
VALV-12101246;M-09;1210;2;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101257;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101259;M-09;1210;2;596,01325;-50;40;114;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12101261;M-09;1210;8;596,01325;-50;40;114;CHECK;CHECK;P;0;2
VALV-12101262;M-09;1210;2;605;-46;40;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101263;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101264;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101271;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101272;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101273;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101274;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101275;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101276;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101277;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101278;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101279;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101280;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101285;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101290;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101291;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101292;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101293;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101294;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101295;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101296;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101297;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101298;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101300;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101301;M-09;1210;1;302;-46;10;110;NEEDLE;MANUAL CONTROL;PC;0;-1
VALV-12101302;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101303;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101306;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101316;M-09;1210;2;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101317;M-09;1210;8;605;-46;40;110;GATE;OTHER BLOCK;PC;0;0
VALV-12101318;M-09;1210;10;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101319;M-09;1210;1;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12101321;M-09;1210;3;605;-100;-46;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;-1
VALV-12101323;M-09;1210;8;596,01325;-50;40;114;GATE;OTHER BLOCK;P;0;0
VALV-12101330;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101331;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101332;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101333;M-09;1210;8;596,01325;-46;40;70;GATE;DRAIN/UTILITY;P;0;0
VALV-12101335;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101339;M-09;1210;1,5;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101340;M-09;1210;10;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101341;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101343;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101348;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101354;M-09;1210;6;302,01325;-46;40;115;BALL;OTHER BLOCK;PC;0;0
VALV-12101358;M-09;1210;10;363,37;0;40;115;CHECK;CHECK;IW;1;-1
VALV-12101359;M-09;1210;1;302,01325;-46;40;115;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101393;M-09;1210;2;605;-100;-46;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;-1
VALV-12101395;M-09;1210;10;605;-46;40;110;CHECK;CHECK;PC;0;2
VALV-12101396;M-09;1210;2;363,37;0;10;115;DOUBLE BALL;OTHER BLOCK;IW;4;0
VALV-12101397;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101398;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101399;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101400;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101403;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;OTHER BLOCK;IW;4;0
VALV-12101404;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;OTHER BLOCK;IW;4;0
VALV-12101405;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101406;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;OTHER BLOCK;IW;4;0
VALV-12101413;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101415;M-09;1210;6;302;-46;40;60;BALL;OTHER BLOCK;PC;0;0
VALV-12101416;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101417;M-09;1210;10;363,37;0;40;115;CHECK;CHECK;IW;1;-1
VALV-12101419;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101420;M-09;1210;8;596,01325;-46;40;70;CHECK;CHECK;P;0;2
VALV-12101425;M-09;1210;10;365,84325;0;40;115;BALL;OTHER BLOCK;IW;1;0
VALV-12101426;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101427;M-09;1210;8;363,37;0;40;115;BALL;OTHER BLOCK;IW;4;0
VALV-12101430;M-09;1210;6;302,01325;-46;40;115;BALL;OTHER BLOCK;PC;0;0
VALV-12101433;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101434;M-09;1210;1;302;-46;40;60;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101435;M-09;1210;6;302;-46;40;60;BALL;OTHER BLOCK;PC;0;0
VALV-12101440;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101441;M-09;1210;8;363,37;0;40;115;BALL;OTHER BLOCK;IW;4;0
VALV-12101443;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101444;M-09;1210;1;365,84325;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101446;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101447;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101453;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101458;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101460;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101461;M-09;1210;8;302;-46;10;110;DOUBLE BALL;OTHER BLOCK;PC;0;0
VALV-12101462;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101463;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101466;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101467;M-09;1210;1;302;-46;10;110;NEEDLE;MANUAL CONTROL;PC;0;-1
VALV-12101468;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101469;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101470;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101471;M-09;1210;10;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101472;M-09;1210;1,5;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101475;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101481;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101484;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101485;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101486;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101487;M-09;1210;8;302;-46;10;110;DOUBLE BALL;OTHER BLOCK;PC;0;0
VALV-12101490;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101491;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101492;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101493;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101494;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101495;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101496;M-09;1210;10;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101498;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101499;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101500;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101501;M-09;1210;10;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101502;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101504;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101511;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101513;M-09;1210;6;302;-46;35;60;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101515;M-09;1210;10;363,37;0;40;115;CHECK;CHECK;IW;1;-1
VALV-12101517;M-09;1210;1;596,01325;-46;40;70;GATE;DRAIN/UTILITY;P;0;0
VALV-12101519;M-09;1210;8;363,37;0;40;115;BALL;OTHER BLOCK;IW;4;0
VALV-12101520;M-09;1210;2;363,37;0;40;115;BALL;DRAIN/UTILITY;IW;4;0
VALV-12101521;M-09;1210;2;363,37;0;40;115;DOUBLE BALL;INSTRUMENT BLOCK;IW;4;0
VALV-12101531;M-09;1210;6;302;-46;40;115;BALL;OTHER BLOCK;PC;0;0
VALV-12101533;M-09;1210;6;302;-46;35;60;BALL;OTHER BLOCK;PC;0;0
VALV-12101535;M-09;1210;1;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101536;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101537;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101539;M-09;1210;6;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101540;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101541;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101542;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101543;M-09;1210;1;302;-46;10;110;NEEDLE;MANUAL CONTROL;PC;0;-1
VALV-12101544;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101545;M-09;1210;8;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101546;M-09;1210;2;302;-46;10;110;DOUBLE BALL;OTHER BLOCK;PC;0;0
VALV-12101547;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101548;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101549;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101551;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101553;M-09;1210;2;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101554;M-09;1210;2;302;-46;10;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
VALV-12101557;M-09;1210;8;302;-46;10;110;DOUBLE BALL;OTHER BLOCK;PC;0;0
VALV-12101559;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101560;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101561;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101562;M-09;1210;10;302;-46;10;110;BALL;OTHER BLOCK;PC;0;0
VALV-12101570;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101571;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101572;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101573;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101574;M-09;1210;1;596,01325;-50;40;114;GATE;DRAIN/UTILITY;P;0;0
VALV-12101575;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101576;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101577;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101578;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101579;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101580;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101581;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12101582;M-09;1210;1;302;-46;10;110;BALL;DRAIN/UTILITY;PC;0;0
VALV-12120003;M-10B;1212;2;21,01325;0;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;4;0
VALV-12120024;M-10B;1212;2;21,01325;0;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;4;0
VALV-12120040;M-10B;1212;1;21,01325;0;40;70;BALL;DRAIN/UTILITY;P;4;0
VALV-12120042;M-10B;1212;1;21,01325;0;40;70;BALL;DRAIN/UTILITY;P;4;0
VALV-12120043;M-10B;1212;1;21,01325;0;40;70;BALL;DRAIN/UTILITY;P;4;0
VALV-12120077;M-10B;1212;2;21,01325;0;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;4;0
VALV-12230001;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230002;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230003;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230004;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230005;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230006;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230007;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230008;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230010;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230011;M-09;1223;14;302;-46;10;110;CHECK;CHECK;PC;1;2
VALV-12230012;M-09;1223;10;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230013;M-09;1223;10;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230014;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230015;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230016;M-09;1223;12;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230019;M-09;1223;10;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230024;M-09;1223;10;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230026;M-09;1223;3;302,01325;0;35;115;DOUBLE BALL;INSTRUMENT BLOCK;D;4;0
VALV-12230030;M-10;1223;6;17,01;0;39;110;CHECK;CHECK;PC;4;-1
VALV-12230034;M-10B;1223;2;17,01;0;96;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;4;0
VALV-12230039;M-10;1223;10;17,01;0;39;110;BALL;OTHER BLOCK;PC;1;0
VALV-12230040;M-10;1223;2;17,01;0;39;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;4;0
VALV-12230043;M-10;1223;3;31010;0;39;110;BALL;DRAIN/UTILITY;PC;3;-1
VALV-12230049;M-09;1223;1;302;-50;-46;110;BALL;DRAIN/UTILITY;PC;0;-1
VALV-12230050;M-09;1223;8;302;-46;10;110;CHECK;CHECK;PC;0;2
VALV-12230051;M-09;1223;2;35,01;-46;15;110;DOUBLE BALL;INSTRUMENT BLOCK;PC;0;0
