TAG,PC1,PC2,CLUSTER_KMEANS,CLUSTER_DBSCAN,TYPE_NORM,VALVE_APP_NORM,FLUID_CODE_NORM
VALV-12330997,2.8178565476701314,-1.8068347856440639,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12330998,2.7643322670685633,-1.6554275402538046,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12330999,-0.2468834223666187,-0.8111223419418264,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12331000,-0.6418818330822775,-0.8891484568265035,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12331001,1.6670010102117936,-0.7891241541805575,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331002,1.3030359021211295,0.24044511447320496,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331003,-0.19137385637735796,-1.0311276331043255,0.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331004,1.6991155785727345,-0.8799685014147128,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331010,1.6455912979711664,-0.7285612560244538,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331011,1.6455912979711664,-0.7285612560244538,2.0,0,GLOBE,MANUAL CONTROL,PC
VALV-12331012,1.6027718734899117,-0.6074354597122466,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331013,1.3030359021211295,0.24044511447320496,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331014,1.6670010102117936,-0.7891241541805575,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331015,1.3030359021211295,0.24044511447320496,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331016,1.6455912979711664,-0.7285612560244538,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331017,1.6455912979711664,-0.7285612560244538,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331018,2.8178565476701314,-1.8068347856440639,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12331019,2.7643322670685633,-1.6554275402538046,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12331023,-0.0408410581033295,0.08489035157458924,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331024,-0.12647990706583867,0.32714194419900394,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331025,-0.4262158784346209,1.1750225183844554,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331026,-0.4262158784346209,1.1750225183844554,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331029,-0.0408410581033295,0.08489035157458924,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331030,-0.7569805122333291,0.9153756037708906,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331031,-0.7569805122333291,0.9153756037708906,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331032,-0.3716056919020377,-0.17475656303897544,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331035,3.115199067834578,1.2308852922364268,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331036,3.0723796433533233,1.3520110885486343,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331037,3.115199067834578,1.2308852922364268,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331046,2.5157271250970137,2.9266464406073296,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331047,3.136608780075205,1.1703223940803231,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331048,2.5157271250970137,2.9266464406073296,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331051,3.115199067834578,1.2308852922364268,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331052,3.0723796433533233,1.3520110885486343,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331053,3.115199067834578,1.2308852922364268,2.0,0,DOUBLE BALL,INSTRUMENT BLOCK,PC
VALV-12331054,2.5157271250970137,2.9266464406073296,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331055,2.5157271250970137,2.9266464406073296,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331056,3.136608780075205,1.1703223940803231,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331058,-0.3716056919020377,-0.17475656303897544,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331059,-0.7569805122333291,0.9153756037708906,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331060,-0.7569805122333291,0.9153756037708906,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,W
VALV-12331068,-0.45724454086454686,0.06749502958543924,4.0,0,BALL,DRAIN/UTILITY,W
VALV-12331088,1.7979632681062618,-0.8633752316088957,2.0,0,BALL,DRAIN/UTILITY,PC
VALV-12331096,1.7444389875046937,-0.7119679862186367,2.0,0,GLOBE,MANUAL CONTROL,PC
VALV-12331097,1.7444389875046937,-0.7119679862186367,2.0,0,BALL,OTHER BLOCK,PC
VALV-12331103,-0.39301540414266495,-0.11419366488287178,4.0,0,DOUBLE BALL,INSTRUMENT BLOCK,W
VALV-12331104,-0.39301540414266495,-0.11419366488287178,4.0,0,DOUBLE BALL,INSTRUMENT BLOCK,W
VALV-12350001,-0.011375405093722101,-1.1219151396172382,0.0,0,BALL,BDV BLOCK,P
VALV-12350002,-0.69648732855762,0.46069926354513013,1.0,0,BALL,OTHER BLOCK,P
VALV-12350004,-0.69648732855762,0.46069926354513013,1.0,0,GLOBE,MANUAL CONTROL,P
VALV-12350005,0.020739163267218853,-1.2127594868513938,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350006,-0.5435057051596142,-0.02362155611366668,4.0,0,BALL,OTHER BLOCK,BG
VALV-12350008,-0.11842396629685854,-0.8191006488367201,0.0,0,BALL,OTHER BLOCK,P
VALV-12350009,-0.4639258798954172,0.45708620267579514,1.0,0,BALL,OTHER BLOCK,P
VALV-12350010,-0.11842396629685854,-0.8191006488367201,0.0,0,CHECK,CHECK,P
VALV-12350011,-0.11842396629685854,-0.8191006488367201,0.0,0,BALL,OTHER BLOCK,P
VALV-12350012,-0.5435057051596142,-0.02362155611366668,4.0,0,CHECK,CHECK,BG
VALV-12350013,-0.03278511733434936,-1.0613522414611347,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350014,-0.03278511733434936,-1.0613522414611347,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350015,-1.2996887452808552,0.7293387618159458,1.0,0,CHECK,CHECK,P
VALV-12350016,-1.2996887452808552,0.7293387618159458,1.0,0,BALL,OTHER BLOCK,P
VALV-12350020,-0.5466182111094045,0.3921573142853533,1.0,0,BALL,BDV BLOCK,P
VALV-12350021,-0.5289391046182726,-1.450925571803786,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350022,-0.5466182111094045,0.3921573142853533,1.0,0,BALL,OTHER BLOCK,P
VALV-12350023,-0.28970166422187693,-0.33459746358789066,0.0,0,BALL,OTHER BLOCK,P
VALV-12350024,0.010034307146905275,-1.182478037773342,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350026,0.010034307146905275,-1.182478037773342,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350027,-0.28970166422187693,-0.33459746358789066,0.0,0,BALL,OTHER BLOCK,P
VALV-12350029,-0.28970166422187693,-0.33459746358789066,0.0,0,BALL,OTHER BLOCK,P
VALV-12350030,-0.28970166422187693,-0.33459746358789066,0.0,0,BALL,OTHER BLOCK,P
VALV-12350031,-1.128411047355837,0.24483557656711671,1.0,0,BALL,OTHER BLOCK,P
VALV-12350032,-0.5289391046182726,-1.450925571803786,0.0,0,DOUBLE BALL,OTHER BLOCK,P
VALV-12350033,-0.24688337150444678,-0.8111215977330469,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350034,-0.011375405093722101,-1.1219151396172382,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350036,-0.011375405093722101,-1.1219151396172382,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350037,-0.011375405093722101,-1.1219151396172382,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350039,0.07131692612026506,-1.0569862512267965,0.0,0,BALL,BDV BLOCK,P
VALV-12350040,-0.5075293923776454,-1.5114884699598896,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350041,-0.11842396629685854,-0.8191006488367201,0.0,0,BALL,BDV BLOCK,P
VALV-12350042,0.020739163267218853,-1.2127594868513938,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350043,-0.010624260801422935,-1.1109244926208826,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350044,0.020739163267218853,-1.2127594868513938,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12350046,-0.03278511733434936,-1.0613522414611347,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350050,-0.03573163508287137,-0.7541717604462782,0.0,0,BALL,BDV BLOCK,P
VALV-12350058,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350059,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350060,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350061,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350062,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12350063,-0.07560454181560396,-0.9402264451489274,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12380027,0.09408056195123703,-1.8603782752146016,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380050,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,PSV BLOCK INLET,P
VALV-12380051,2.015457917347828,-1.6528250996974332,0.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12380052,-0.5455381279994547,-1.1616814985289698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380053,2.111801622430651,-1.9253581413999,0.0,0,BALL,DRAIN/UTILITY,F
VALV-12380054,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,PSV BLOCK INLET,P
VALV-12380055,2.015457917347828,-1.6528250996974332,0.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12380056,-0.5455381279994547,-1.1616814985289698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380057,2.111801622430651,-1.9253581413999,0.0,0,BALL,DRAIN/UTILITY,F
VALV-12380058,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,OTHER BLOCK,P
VALV-12380059,-0.5990624086010229,-1.0102742531387108,0.0,0,BALL,OTHER BLOCK,P
VALV-12380061,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12380076,1.886999643904064,-1.2894477107608113,0.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12380077,2.111801622430651,-1.9253581413999,0.0,0,BALL,DRAIN/UTILITY,F
VALV-12380086,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380090,0.09408056195123703,-1.8603782752146016,0.0,0,DOUBLE BALL,DRAIN/UTILITY,P
VALV-12380093,-1.1985343513385873,0.685486895232192,1.0,0,CHECK,CHECK,P
VALV-12380094,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380119,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380120,-0.03437771149252678,-1.4970008862779798,0.0,0,BALL,BDV BLOCK,P
VALV-12380123,1.886999643904064,-1.2894477107608113,0.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12380124,2.111801622430651,-1.9253581413999,0.0,0,BALL,DRAIN/UTILITY,F
VALV-12380125,-1.1985343513385873,0.685486895232192,1.0,0,CHECK,CHECK,P
VALV-12380126,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380133,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380137,0.09408056195123703,-1.8603782752146016,0.0,0,DOUBLE BALL,DRAIN/UTILITY,P
VALV-12380150,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,OTHER BLOCK,P
VALV-12380151,-0.5990624086010229,-1.0102742531387108,0.0,0,BALL,OTHER BLOCK,P
VALV-12380162,-1.1985343513385873,0.685486895232192,1.0,0,CHECK,CHECK,P
VALV-12380163,-0.5990624086010229,-1.0102742531387108,0.0,0,DOUBLE BALL,OTHER BLOCK,P
VALV-12380167,-0.5990624086010229,-1.0102742531387108,0.0,0,BALL,OTHER BLOCK,P
VALV-12380171,-0.5990624086010229,-1.0102742531387108,0.0,0,BALL,OTHER BLOCK,P
VALV-12380172,-0.5990624086010229,-1.0102742531387108,0.0,0,BALL,OTHER BLOCK,P
VALV-12380173,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380174,-0.5776526963603956,-1.0708371512948145,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380180,2.111801622430651,-1.9253581413999,0.0,0,BALL,DRAIN/UTILITY,F
VALV-12380181,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380182,1.9726384928665732,-1.531699303385226,0.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12380184,-0.5776526963603956,-1.0708371512948145,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380185,-1.112895502376078,0.4432353026077772,1.0,0,BALL,OTHER BLOCK,P
VALV-12380186,-1.112895502376078,0.4432353026077772,1.0,0,BALL,OTHER BLOCK,P
VALV-12380187,-0.5776526963603956,-1.0708371512948145,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380188,-1.1985343513385873,0.685486895232192,1.0,0,BALL,OTHER BLOCK,P
VALV-12380189,-0.5776526963603956,-1.0708371512948145,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12380210,-0.5776526963603956,-1.0708371512948145,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440004,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440011,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440012,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440014,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440015,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440016,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440017,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440018,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440019,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440020,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440021,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440030,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440031,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440038,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440039,-0.012101210943760796,-1.0062610175987736,0.0,0,GLOBE,MANUAL CONTROL,P
VALV-12440040,-0.012101210943760796,-1.0062610175987736,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440041,2.7215128425873085,-1.5343017439415971,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12440042,2.8071516915498176,-1.7765533365660118,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12440043,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440050,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440051,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440057,-0.12486025503487035,-0.5629820495892192,0.0,0,BALL,OTHER BLOCK,P
VALV-12440059,-0.012101210943760796,-1.0062610175987736,0.0,0,GLOBE,MANUAL CONTROL,P
VALV-12440060,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440061,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440062,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440063,-0.6564601226613148,0.15615010885386627,0.0,0,GATE,OTHER BLOCK,P
VALV-12440064,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440065,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440066,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440067,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440068,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440077,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440078,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440079,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440080,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440081,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440082,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440083,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440084,-0.5660793542862068,-0.016718326788133137,0.0,0,DOUBLE BALL,PIG LAUNCHER/RECEIVER BLOCK,P
VALV-12440085,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440086,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440087,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440088,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440089,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440090,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440090,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440091,0.3545439308798889,-0.8439312583358467,0.0,0,BALL,OTHER BLOCK,P
VALV-12440092,0.782738175692435,-2.05518922145792,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440096,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440097,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440106,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440107,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440108,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440109,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440110,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440111,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440112,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440113,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440114,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440123,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440130,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440131,-0.012101210943760796,-1.0062610175987736,0.0,0,GLOBE,MANUAL CONTROL,P
VALV-12440132,-0.012101210943760796,-1.0062610175987736,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440133,2.7215128425873085,-1.5343017439415971,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12440134,2.8071516915498176,-1.7765533365660118,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12440135,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440138,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440142,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440143,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440152,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440153,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440154,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440155,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440156,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440157,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440158,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440159,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440160,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440169,0.12910977410413524,-0.9825563464476065,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440170,0.12910977410413524,-0.9825563464476065,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440177,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440178,-0.012101210943760796,-1.0062610175987736,0.0,0,GLOBE,MANUAL CONTROL,P
VALV-12440179,-0.012101210943760796,-1.0062610175987736,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440180,2.7215128425873085,-1.5343017439415971,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12440181,2.8178565476701314,-1.8068347856440639,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12440182,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440196,0.08923686737140256,-1.1686110311502556,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440197,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440198,0.030718213537493738,-1.127386813910981,0.0,0,NEEDLE,MANUAL CONTROL,P
VALV-12440199,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440200,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440201,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440202,2.7215128425873085,-1.5343017439415971,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12440203,2.8178565476701314,-1.8068347856440639,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12440204,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440205,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440206,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440223,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440224,0.43229524799559316,-0.23036604095210894,0.0,0,GATE,DRAIN/UTILITY,PC
VALV-12440225,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440226,-0.12486025503487035,-0.5629820495892192,0.0,0,BALL,OTHER BLOCK,P
VALV-12440260,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440261,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440263,0.049594802578165585,0.27467346460970227,0.0,0,GATE,DRAIN/UTILITY,PC
VALV-12440270,-0.12486025503487035,-0.5629820495892192,0.0,0,BALL,OTHER BLOCK,P
VALV-12440276,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440277,0.030718213537493738,-1.127386813910981,0.0,0,BALL,OTHER BLOCK,P
VALV-12440279,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440280,-0.09774005990627004,-0.764009424974359,0.0,0,BALL,OTHER BLOCK,P
VALV-12440281,-0.1833789088687792,-0.5217578323499443,0.0,0,CHECK,CHECK,P
VALV-12440283,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440284,0.030718213537493738,-1.127386813910981,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440285,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440286,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440287,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440288,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440291,-0.012101210943760796,-1.0062610175987736,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440292,2.8071516915498176,-1.7765533365660118,2.0,0,BALL,DRAIN/UTILITY,F
VALV-12440293,2.7215128425873085,-1.5343017439415971,2.0,0,BALL,PSV BLOCK OUTLET,F
VALV-12440294,-0.012101210943760796,-1.0062610175987736,0.0,0,BALL,OTHER BLOCK,P
VALV-12440295,-0.012101210943760796,-1.0062610175987736,0.0,0,GLOBE,MANUAL CONTROL,P
VALV-12440296,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440297,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440388,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440389,-0.3519822318799339,-0.6223473083491698,0.0,0,BALL,DRAIN/UTILITY,P
VALV-12440390,-0.5660793542862068,-0.016718326788133137,0.0,0,DOUBLE BALL,OTHER BLOCK,P
VALV-12440391,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
VALV-12440392,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440393,-0.1833789088687792,-0.5217578323499443,0.0,0,BALL,OTHER BLOCK,P
VALV-12440394,-0.3948016563611884,-0.5012215120369624,0.0,0,DOUBLE BALL,INSTRUMENT BLOCK,P
